,rt,response,subj_idx,trial_type
96,0.9002465528720041,1.0,0,102
97,2.584733321470724,0.0,0,101
98,1.073733321474227,1.0,0,101
99,1.9802465528723647,1.0,0,102
100,1.2482465528681128,0.0,0,102
101,1.059733321470215,0.0,0,101
102,1.0207333214742094,1.0,0,101
103,2.328246552872481,1.0,0,102
104,1.0527333214702126,0.0,0,101
105,1.040733321474216,1.0,0,101
106,0.8207333214741425,1.0,0,101
107,1.828246552872314,1.0,0,102
108,1.5737333214703866,0.0,0,101
109,1.170733321470252,0.0,0,101
110,0.9852465528720324,1.0,0,102
111,1.1572465528680824,0.0,0,102
112,1.0012465528680303,0.0,0,102
113,1.130733321474246,1.0,0,101
114,1.877733321470488,0.0,0,101
115,1.3092465528721406,1.0,0,102
116,1.2147333214742742,1.0,0,101
117,0.9587333214741885,1.0,0,101
118,1.592733321470393,0.0,0,101
119,1.7257333214744448,1.0,0,101
120,1.0397333214742157,1.0,0,101
121,0.9087333214741719,1.0,0,101
122,1.2147333214702667,0.0,0,101
123,1.4197333214703352,0.0,0,101
124,1.7107333214744398,1.0,0,101
125,0.9112465528720077,1.0,0,102
126,1.9887333214745326,1.0,0,101
127,1.3237333214743106,1.0,0,101
128,1.669733321474426,1.0,0,101
129,1.6457333214704106,0.0,0,101
130,2.408246552872508,1.0,0,102
131,1.162246552868084,0.0,0,102
132,2.285733321474632,1.0,0,101
133,0.8227333214741431,1.0,0,101
134,1.5742465528722291,1.0,0,102
135,1.2287333214742788,1.0,0,101
136,1.0442465528720521,1.0,0,102
137,2.0177333214745423,1.0,0,101
138,1.6867333214704243,0.0,0,101
139,1.0477333214742184,1.0,0,101
140,1.8662465528683192,0.0,0,102
141,1.7737333214704534,0.0,0,101
142,2.14524655287242,1.0,0,102
143,2.57273332147072,0.0,0,101
144,1.0297333214742124,1.0,0,101
145,1.5957333214744014,1.0,0,101
146,0.9822465528720314,1.0,0,102
147,1.688733321470425,0.0,0,101
148,1.4751005761206324,1.0,1,102
149,0.7804512796468843,0.0,1,101
150,0.7944512796508965,1.0,1,101
151,0.8404512796509118,1.0,1,101
152,0.8574512796509175,1.0,1,101
153,0.9434512796509462,1.0,1,101
154,1.6904512796511957,1.0,1,101
155,1.3491005761205903,1.0,1,102
156,1.1661005761165217,0.0,1,102
157,1.3284512796510748,1.0,1,101
158,0.8974512796509309,1.0,1,101
159,0.9281005761204497,1.0,1,102
160,0.8901005761164296,0.0,1,102
161,0.9944512796509632,1.0,1,101
162,0.8874512796509275,1.0,1,101
163,0.9034512796469254,0.0,1,101
164,1.9054512796512675,1.0,1,101
165,0.9511005761204574,1.0,1,102
166,1.0584512796509846,1.0,1,101
167,0.9081005761164356,0.0,1,102
168,1.4921005761166306,0.0,1,102
169,0.7984512796508978,1.0,1,101
170,0.8354512796509102,1.0,1,101
171,0.9074512796509342,1.0,1,101
172,1.49345127965113,1.0,1,101
173,1.445100576116615,0.0,1,102
174,1.552100576120658,1.0,1,102
175,2.080451279651326,1.0,1,101
176,0.9604512796509519,1.0,1,101
177,0.8714512796509222,1.0,1,101
178,0.8854512796469194,0.0,1,101
179,0.8934512796509295,1.0,1,101
180,0.9984512796509646,1.0,1,101
181,1.2261005761205492,1.0,1,102
182,2.4751005761209663,1.0,1,102
183,0.9984512796509646,1.0,1,101
184,1.0334512796509763,1.0,1,101
185,1.0824512796509926,1.0,1,101
186,1.1444512796510133,1.0,1,101
187,1.083451279650993,1.0,1,101
188,1.0974512796469902,0.0,1,101
189,2.608451279647495,0.0,1,101
190,0.8704512796469144,0.0,1,101
191,1.1524512796470086,0.0,1,101
192,1.050451279650982,1.0,1,101
193,0.8284512796469004,0.0,1,101
194,1.4361005761206194,1.0,1,102
195,1.0131005761164706,0.0,1,102
196,0.8694512796509215,1.0,1,101
197,2.0344512796473033,0.0,1,101
198,0.978100576116459,0.0,1,102
199,1.43010057611661,0.0,1,102
200,1.0974512796509976,1.0,1,101
201,2.0511005761168173,0.0,1,102
202,0.9194512796509382,1.0,1,101
203,1.3284512796470673,0.0,1,101
204,1.808451279651235,1.0,1,101
205,1.9001005761207743,1.0,1,102
206,2.21710057612088,1.0,1,102
207,3.3404512796477395,0.0,1,101
208,0.8304512796509085,1.0,1,101
209,1.1454512796470062,0.0,1,101
210,1.4211005761206144,1.0,1,102
211,0.8114512796509021,1.0,1,101
212,1.4944512796511302,1.0,1,101
213,0.9994512796509649,1.0,1,101
214,1.655100576116685,0.0,1,102
215,1.4501005761166166,0.0,1,102
216,1.474451279647116,0.0,1,101
217,1.6761005761206995,1.0,1,102
218,1.4384512796511115,1.0,1,101
219,1.592451279651163,1.0,1,101
220,0.9004512796509319,1.0,1,101
221,1.0241005761204818,1.0,1,102
222,1.8094512796512354,1.0,1,101
223,1.7654512796512207,1.0,1,101
224,1.2851005761165615,0.0,1,102
225,1.1754512796470162,0.0,1,101
226,1.3901005761165965,0.0,1,102
227,1.507451279647127,0.0,1,101
228,0.984100576116461,0.0,1,102
229,1.2974512796510644,1.0,1,101
230,1.3471005761165822,0.0,1,102
231,0.8994512796509315,1.0,1,101
232,2.1231005761168413,0.0,1,102
233,1.261451279647045,0.0,1,101
234,2.3654512796514213,1.0,1,101
235,1.0031005761164673,0.0,1,102
236,0.9911005761204708,1.0,1,102
237,1.5834512796471525,0.0,1,101
238,1.956451279647277,0.0,1,101
239,1.2411005761205542,1.0,1,102
240,1.176100576116525,0.0,1,102
241,1.4041005761166012,0.0,1,102
242,1.4614512796471117,0.0,1,101
243,1.0134512796509696,1.0,1,101
244,1.010100576120477,1.0,1,102
245,0.984100576116461,0.0,1,102
246,1.041451279650979,1.0,1,101
247,1.2221005761165404,0.0,1,102
248,1.174451279647016,0.0,1,101
249,1.1474512796510143,1.0,1,101
250,1.6484512796511817,1.0,1,101
251,1.3154512796510704,1.0,1,101
252,1.1541005761205252,1.0,1,102
253,1.429451279647101,0.0,1,101
254,1.185451279651027,1.0,1,101
255,4.135451279652012,1.0,1,101
256,0.8324512796509091,1.0,1,101
257,0.9064512796509339,1.0,1,101
258,1.2501005761205572,1.0,1,102
259,0.8334512796509095,1.0,1,101
260,1.6384512796471709,0.0,1,101
261,1.9124512796512698,1.0,1,101
262,0.9084512796509345,1.0,1,101
263,2.2621005761168878,0.0,1,102
264,1.6541005761206922,1.0,1,102
265,2.4504512796514497,1.0,1,101
266,1.038451279650978,1.0,1,101
267,1.122451279651006,1.0,1,101
268,0.7944512796508965,1.0,1,101
269,0.9774512796509576,1.0,1,101
270,1.0351005761204854,1.0,1,102
271,0.8084512796509011,1.0,1,101
272,0.9414512796509455,1.0,1,101
273,1.1844512796510267,1.0,1,101
274,0.9774512796509576,1.0,1,101
275,1.0674512796469802,0.0,1,101
276,1.1801005761205339,1.0,1,102
277,1.1724512796470152,0.0,1,101
278,1.0724512796469818,0.0,1,101
279,1.2261005761205492,1.0,1,102
280,0.9854512796509602,1.0,1,101
281,1.5544512796471428,0.0,1,101
282,0.9744512796509566,1.0,1,101
283,1.2414512796510457,1.0,1,101
284,0.9894512796469541,0.0,1,101
285,1.1301005761165097,0.0,1,102
286,1.2421005761165471,0.0,1,102
287,0.9201005761164396,0.0,1,102
288,0.9744512796509566,1.0,1,101
289,0.9644512796509532,1.0,1,101
290,1.438451279647104,0.0,1,101
291,1.3471005761205896,1.0,1,102
292,0.878100576120433,1.0,1,102
293,2.160451279651353,1.0,1,101
294,1.1641005761205285,1.0,1,102
295,0.9804512796509586,1.0,1,101
296,2.1794489203476113,0.0,2,102
297,0.9863572832801348,0.0,2,101
298,0.8443572832840949,1.0,2,101
299,1.4183572832842866,1.0,2,101
300,0.8833572832801004,0.0,2,101
301,1.232448920347295,0.0,2,102
302,1.0744489203512497,1.0,2,102
303,0.8803572832800994,0.0,2,101
304,0.9163572832801115,0.0,2,101
305,1.0654489203512467,1.0,2,102
306,1.1893572832802026,0.0,2,101
307,0.8794489203511845,1.0,2,102
308,0.8703572832841036,1.0,2,101
309,1.8543572832804247,0.0,2,101
310,1.1594489203472707,0.0,2,102
311,1.5523572832803239,0.0,2,101
312,1.4563572832802918,0.0,2,101
313,0.7963572832840788,1.0,2,101
314,1.226357283280215,0.0,2,101
315,1.2833572832842415,1.0,2,101
316,1.2614489203473047,0.0,2,102
317,1.2383572832842265,1.0,2,101
318,1.1583572832841997,1.0,2,101
319,1.0043572832841483,1.0,2,101
320,1.073448920347242,0.0,2,102
321,1.0473572832801552,0.0,2,101
322,1.6383572832803526,0.0,2,101
323,0.8694489203511812,1.0,2,102
324,0.8084489203471533,0.0,2,102
325,1.1834489203472787,0.0,2,102
326,0.9803572832841403,1.0,2,101
327,1.72835728328439,1.0,2,101
328,0.9684489203512142,1.0,2,102
329,1.0573572832801585,0.0,2,101
330,1.2773572832842395,1.0,2,101
331,1.0513572832801565,0.0,2,101
332,1.5884489203514214,1.0,2,102
333,1.0213572832801465,0.0,2,101
334,1.0823572832841744,1.0,2,101
335,0.9113572832801098,0.0,2,101
336,1.3213572832842542,1.0,2,101
337,0.8393572832800857,0.0,2,101
338,0.8533572832840979,1.0,2,101
339,1.752357283284398,1.0,2,101
340,1.124448920347259,0.0,2,102
341,1.195357283284212,1.0,2,101
342,2.5443572832846626,1.0,2,101
343,1.9083572832844502,1.0,2,101
344,1.0373572832841593,1.0,2,101
345,1.2843572832802344,0.0,2,101
346,0.8883572832841096,1.0,2,101
347,1.7983572832844135,1.0,2,101
348,1.419357283284287,1.0,2,101
349,1.395448920351357,1.0,2,102
350,1.1564489203472696,0.0,2,102
351,0.825448920347159,0.0,2,102
352,3.21835728328088,0.0,2,101
353,1.136357283280185,0.0,2,101
354,1.731357283284391,1.0,2,101
355,1.4583572832843,1.0,2,101
356,1.765357283280395,0.0,2,101
357,1.000357283284147,1.0,2,101
358,2.2443572832845624,1.0,2,101
359,1.3733572832842715,1.0,2,101
360,1.0433572832801539,0.0,2,101
361,1.3993572832842802,1.0,2,101
362,0.8434489203511725,1.0,2,102
363,0.9024489203511922,1.0,2,102
364,1.587357283284343,1.0,2,101
365,0.9974489203472164,0.0,2,102
366,2.700357283284714,1.0,2,101
367,0.8563572832840989,1.0,2,101
368,1.0733572832841713,1.0,2,101
369,0.9134489203511958,1.0,2,102
370,0.9783572832841396,1.0,2,101
371,1.8843572832804347,0.0,2,101
372,1.5593572832803262,0.0,2,101
373,1.4123572832842846,1.0,2,101
374,1.443357283284295,1.0,2,101
375,1.3243572832802477,0.0,2,101
376,0.8814489203511852,1.0,2,102
377,0.9523572832841309,1.0,2,101
378,0.9373572832801185,0.0,2,101
379,1.0373572832841593,1.0,2,101
380,1.7883572832844101,1.0,2,101
381,0.9133572832801105,0.0,2,101
382,1.5664489203474066,0.0,2,102
383,0.7723572832840708,1.0,2,101
384,1.3593572832842669,1.0,2,101
385,1.1304489203512684,1.0,2,102
386,2.9493572832807904,0.0,2,101
387,1.4113572832802768,0.0,2,101
388,2.4764489203477105,0.0,2,102
389,1.0733572832801639,0.0,2,101
390,0.9344489203471954,0.0,2,102
391,0.9834489203512192,1.0,2,102
392,1.642448920347432,0.0,2,102
393,1.6133572832843517,1.0,2,101
394,2.0913572832845113,1.0,2,101
395,2.0013572832844813,1.0,2,101
396,1.4084489203513613,1.0,2,102
397,1.099448920351258,1.0,2,102
398,1.2513572832842308,1.0,2,101
399,1.87644892034751,0.0,2,102
400,0.8454489203511731,1.0,2,102
401,1.0594489203512447,1.0,2,102
402,0.8503572832840969,1.0,2,101
403,0.8703572832841036,1.0,2,101
404,0.9263572832841223,1.0,2,101
405,1.1703572832801963,0.0,2,101
406,2.536448920351738,1.0,2,102
407,0.861448920347171,0.0,2,102
408,1.4534489203513763,1.0,2,102
409,1.5763572832803319,0.0,2,101
410,1.5714489203514157,1.0,2,102
411,0.8234489203471583,0.0,2,102
412,0.8054489203511598,1.0,2,102
413,1.126357283284189,1.0,2,101
414,0.994357283284145,1.0,2,101
415,1.2063572832802083,0.0,2,101
416,1.93035728328045,0.0,2,101
417,1.2064489203472863,0.0,2,102
418,1.5613572832803269,0.0,2,101
419,2.1964489203516244,1.0,2,102
420,1.6223572832803472,0.0,2,101
421,1.346357283280255,0.0,2,101
422,1.2514489203473014,0.0,2,102
423,0.9624489203472048,0.0,2,102
424,0.9193572832841199,1.0,2,101
425,1.2273572832842228,1.0,2,101
426,2.6074489203517617,1.0,2,102
427,0.8474489203511738,1.0,2,102
428,1.5184489203473905,0.0,2,102
429,0.973357283284138,1.0,2,101
430,0.9423572832841276,1.0,2,101
431,1.9833572832804678,0.0,2,101
432,1.0743572832801642,0.0,2,101
433,0.9123572832801101,0.0,2,101
434,1.3073572832842495,1.0,2,101
435,3.3143572832849206,1.0,2,101
436,1.1374489203512708,1.0,2,102
437,1.0143572832841516,1.0,2,101
438,1.147357283284196,1.0,2,101
439,1.8823572832844415,1.0,2,101
440,0.8294489203471603,0.0,2,102
441,1.8514489203475017,0.0,2,102
442,0.9023572832841142,1.0,2,101
443,2.6244489203517674,1.0,2,102
444,0.8658924492069651,1.0,3,101
445,0.805892449206945,1.0,3,101
446,1.1718924492070673,1.0,3,101
447,0.8198924492029422,0.0,3,101
448,1.4998924492071768,1.0,3,101
449,1.1112186832261575,0.0,3,102
450,0.9082186832300972,1.0,3,102
451,1.0268924492030114,0.0,3,101
452,3.1518924492077285,1.0,3,101
453,1.5218924492031767,0.0,3,101
454,2.3878924492074733,1.0,3,101
455,1.8998924492073104,1.0,3,101
456,1.2032186832301957,1.0,3,102
457,0.8278924492029449,0.0,3,101
458,1.1188924492070496,1.0,3,101
459,1.8032186832263886,0.0,3,102
460,1.1728924492070676,1.0,3,101
461,1.171218683230185,1.0,3,102
462,1.2988924492031022,0.0,3,101
463,1.1898924492070733,1.0,3,101
464,0.8318924492069537,1.0,3,101
465,1.072218683230152,1.0,3,102
466,1.341892449207124,1.0,3,101
467,0.9102186832300979,1.0,3,102
468,1.236892449207089,1.0,3,101
469,0.8402186832300745,1.0,3,102
470,1.416892449207149,1.0,3,101
471,1.5772186832303206,1.0,3,102
472,2.1688924492033927,0.0,3,101
473,1.1698924492030591,0.0,3,101
474,1.1098924492070465,1.0,3,101
475,1.2198924492070833,1.0,3,101
476,1.0842186832261484,0.0,3,102
477,1.08289244920303,0.0,3,101
478,0.7678924492069323,1.0,3,101
479,1.287892449207106,1.0,3,101
480,1.1622186832261745,0.0,3,102
481,1.5102186832302982,1.0,3,102
482,0.8798924492029623,0.0,3,101
483,3.0288924492076883,1.0,3,101
484,1.6018924492072109,1.0,3,101
485,0.7952186832300595,1.0,3,102
486,1.0458924492070252,1.0,3,101
487,1.3708924492031263,0.0,3,101
488,1.9988924492073434,1.0,3,101
489,1.0182186832301339,1.0,3,102
490,2.7872186832307255,1.0,3,102
491,0.8512186832300782,1.0,3,102
492,1.1692186832301843,1.0,3,102
493,1.5758924492031947,0.0,3,101
494,0.8918924492029663,0.0,3,101
495,0.9692186832301176,1.0,3,102
496,1.0998924492030357,0.0,3,101
497,2.2808924492074376,1.0,3,101
498,1.2778924492030952,0.0,3,101
499,1.2348924492070883,1.0,3,101
500,1.037892449203015,0.0,3,101
501,0.8668924492069654,1.0,3,101
502,0.8668924492069654,1.0,3,101
503,0.9982186832301273,1.0,3,102
504,0.9932186832301256,1.0,3,102
505,1.4978924492071761,1.0,3,101
506,1.776218683230387,1.0,3,102
507,2.039892449207357,1.0,3,101
508,0.9978924492070091,1.0,3,101
509,1.3352186832302397,1.0,3,102
510,0.8858924492069717,1.0,3,101
511,1.3278924492071194,1.0,3,101
512,1.0078924492070125,1.0,3,101
513,1.064892449203024,0.0,3,101
514,1.1522186832261712,0.0,3,102
515,0.8518924492029529,0.0,3,101
516,1.576892449203195,0.0,3,101
517,1.6092186832263238,0.0,3,102
518,2.021218683230469,1.0,3,102
519,0.8438924492069577,1.0,3,101
520,1.330892449203113,0.0,3,101
521,1.2748924492071017,1.0,3,101
522,1.271218683226211,0.0,3,102
523,1.4102186832302648,1.0,3,102
524,1.2598924492070966,1.0,3,101
525,0.7828924492069373,1.0,3,101
526,0.956892449202988,0.0,3,101
527,1.30621868323023,1.0,3,102
528,2.4068924492074797,1.0,3,101
529,1.2958924492031012,0.0,3,101
530,1.7848924492032645,0.0,3,101
531,1.011218683226124,0.0,3,102
532,1.3302186832262306,0.0,3,102
533,1.182892449207071,1.0,3,101
534,1.1182186832261598,0.0,3,102
535,0.9048924492029706,0.0,3,101
536,1.02921868322613,0.0,3,102
537,1.0588924492070295,1.0,3,101
538,0.9428924492069908,1.0,3,101
539,1.8232186832263952,0.0,3,102
540,2.2748924492074356,1.0,3,101
541,1.6328924492032137,0.0,3,101
542,1.3548924492071284,1.0,3,101
543,1.2202186832261939,0.0,3,102
544,1.1368924492070556,1.0,3,101
545,0.878892449202962,0.0,3,101
546,0.9852186832261155,0.0,3,102
547,1.5108924492071805,1.0,3,101
548,1.1328924492030468,0.0,3,101
549,1.3978924492071427,1.0,3,101
550,1.2302186832302047,1.0,3,102
551,0.9432186832301089,1.0,3,102
552,1.0798924492070365,1.0,3,101
553,1.6788924492072366,1.0,3,101
554,1.053218683226138,0.0,3,102
555,0.8752186832300862,1.0,3,102
556,1.6482186832263368,0.0,3,102
557,1.1728924492030601,0.0,3,101
558,1.7262186832303703,1.0,3,102
559,1.005218683226122,0.0,3,102
560,1.3738924492031273,0.0,3,101
561,1.079892449203029,0.0,3,101
562,0.9092186832300976,1.0,3,102
563,0.8758924492029609,0.0,3,101
564,1.287892449207106,1.0,3,101
565,1.0082186832301305,1.0,3,102
566,0.9458924492069918,1.0,3,101
567,0.9498924492069931,1.0,3,101
568,1.8798924492073037,1.0,3,101
569,0.9648924492029907,0.0,3,101
570,0.974892449202994,0.0,3,101
571,1.0658924492070319,1.0,3,101
572,1.143892449207058,1.0,3,101
573,1.1712186832261775,0.0,3,102
574,0.7528924492029199,0.0,3,101
575,2.0058924492033383,0.0,3,101
576,0.9008924492069768,1.0,3,101
577,1.1358924492030478,0.0,3,101
578,1.355218683226239,0.0,3,102
579,1.4008924492071437,1.0,3,101
580,1.4898924492071735,1.0,3,101
581,1.2712186832302184,1.0,3,102
582,1.4162186832262593,0.0,3,102
583,1.6258924492072189,1.0,3,101
584,1.097892449203035,0.0,3,101
585,1.4578924492071628,1.0,3,101
586,1.5772186832303206,1.0,3,102
587,2.1908924492074076,1.0,3,101
588,3.1518924492077285,1.0,3,101
589,1.140892449207057,1.0,3,101
590,1.2798924492071033,1.0,3,101
591,0.8702186832300846,1.0,3,102
592,0.9663795282938902,1.0,4,101
593,0.9403795282938815,1.0,4,101
594,0.8393795282938478,1.0,4,101
595,0.8723795282898513,0.0,4,101
596,1.9153795282942072,1.0,4,101
597,1.0543795282899122,0.0,4,101
598,0.8013255347595796,1.0,4,102
599,1.1613795282939554,1.0,4,101
600,1.2693795282939915,1.0,4,101
601,1.066325534759668,1.0,4,102
602,1.3003255347557388,0.0,4,102
603,1.7973255347599122,1.0,4,102
604,1.0123795282939057,1.0,4,101
605,1.7873795282941645,1.0,4,101
606,2.0093255347559755,0.0,4,102
607,2.3013795282903287,0.0,4,101
608,1.0763795282899196,0.0,4,101
609,1.0453795282939167,1.0,4,101
610,1.0903795282939317,1.0,4,101
611,2.417379528294375,1.0,4,101
612,0.9203795282938748,1.0,4,101
613,0.9873795282898897,0.0,4,101
614,1.8613795282901817,0.0,4,101
615,1.9703795282902181,0.0,4,101
616,1.1413795282939487,1.0,4,101
617,0.8623795282938554,1.0,4,101
618,1.959379528294222,1.0,4,101
619,0.8123255347595832,1.0,4,102
620,1.185379528289956,0.0,4,101
621,2.040379528294249,1.0,4,101
622,1.1223255347556793,0.0,4,102
623,1.0103795282898975,0.0,4,101
624,0.9573255347556242,0.0,4,102
625,1.0523255347596634,1.0,4,102
626,1.2943795282899924,0.0,4,101
627,0.9593795282938878,1.0,4,101
628,2.085379528294264,1.0,4,101
629,1.380379528290021,0.0,4,101
630,1.097379528293934,1.0,4,101
631,1.015325534759651,1.0,4,102
632,0.9233795282898684,0.0,4,101
633,1.043379528293916,1.0,4,101
634,1.7103795282941388,1.0,4,101
635,0.9873795282938972,1.0,4,101
636,0.913325534759617,1.0,4,102
637,1.2733255347557297,0.0,4,102
638,1.3293255347557484,0.0,4,102
639,1.2253795282939768,1.0,4,101
640,1.4573255347557912,0.0,4,102
641,0.961325534759633,1.0,4,102
642,2.0073795282902305,0.0,4,101
643,1.4213255347557792,0.0,4,102
644,0.8943795282938661,1.0,4,101
645,0.8713255347555955,0.0,4,102
646,3.477379528294728,1.0,4,101
647,0.8723795282898513,0.0,4,101
648,1.1843795282899556,0.0,4,101
649,1.1373255347596918,1.0,4,102
650,1.4213795282900348,0.0,4,101
651,1.5903795282900912,0.0,4,101
652,2.303325534760081,1.0,4,102
653,1.6173795282901002,0.0,4,101
654,1.612379528294106,1.0,4,101
655,2.06032553476,1.0,4,102
656,2.489325534756136,0.0,4,102
657,6.142379528295619,1.0,4,101
658,1.7253795282941438,1.0,4,101
659,1.046325534755654,0.0,4,102
660,0.955325534759631,1.0,4,102
661,1.8883255347599426,1.0,4,102
662,1.182379528289955,0.0,4,101
663,0.8343795282938461,1.0,4,101
664,1.642379528294116,1.0,4,101
665,1.82637952829017,0.0,4,101
666,1.672379528294126,1.0,4,101
667,2.2843795282943304,1.0,4,101
668,1.1633255347597005,1.0,4,102
669,1.2883255347597422,1.0,4,102
670,1.9123795282942062,1.0,4,101
671,1.3703255347557621,0.0,4,102
672,1.101379528289928,0.0,4,101
673,1.091379528293932,1.0,4,101
674,1.3753255347597713,1.0,4,102
675,0.9863255347556339,0.0,4,102
676,0.9913795282898911,0.0,4,101
677,1.4013795282940356,1.0,4,101
678,0.8803795282938615,1.0,4,101
679,2.761379528294489,1.0,4,101
680,1.3423795282900084,0.0,4,101
681,1.2963255347557374,0.0,4,102
682,1.0013255347596464,1.0,4,102
683,2.537325534756152,0.0,4,102
684,0.994325534759644,1.0,4,102
685,0.9133795282938725,1.0,4,101
686,1.007325534755641,0.0,4,102
687,1.0453795282899092,0.0,4,101
688,1.6323255347558496,0.0,4,102
689,1.0763255347596714,1.0,4,102
690,1.2373795282899733,0.0,4,101
691,1.2453795282939835,1.0,4,101
692,1.1663255347597015,1.0,4,102
693,0.9083795282938708,1.0,4,101
694,0.8533795282938524,1.0,4,101
695,0.8333795282938458,1.0,4,101
696,0.8473795282938504,1.0,4,101
697,1.2993255347597459,1.0,4,102
698,1.4903255347558022,0.0,4,102
699,1.4953795282900595,0.0,4,101
700,1.1513255347596965,1.0,4,102
701,0.8173255347555775,0.0,4,102
702,1.2363255347557174,0.0,4,102
703,1.3943795282940332,1.0,4,101
704,0.8753255347555968,0.0,4,102
705,1.0163795282898995,0.0,4,101
706,1.8543795282941868,1.0,4,101
707,1.2403795282939818,1.0,4,101
708,0.8453795282938498,1.0,4,101
709,2.338379528290341,0.0,4,101
710,1.3983795282940346,1.0,4,101
711,1.7843795282941635,1.0,4,101
712,0.8693795282938578,1.0,4,101
713,0.9143255347596173,1.0,4,102
714,2.8723795282905193,0.0,4,101
715,1.1763255347597048,1.0,4,102
716,1.6403795282941154,1.0,4,101
717,0.8783255347596053,1.0,4,102
718,1.6503795282941187,1.0,4,101
719,1.0563255347596647,1.0,4,102
720,1.6143795282900992,0.0,4,101
721,0.9183795282898667,0.0,4,101
722,1.747379528294151,1.0,4,101
723,1.8013795282901617,0.0,4,101
724,0.9723795282938922,1.0,4,101
725,1.036325534759658,1.0,4,102
726,1.0273795282939107,1.0,4,101
727,1.106379528293937,1.0,4,101
728,0.9323255347556159,0.0,4,102
729,1.2743795282939931,1.0,4,101
730,1.2253795282899693,0.0,4,101
731,1.0573795282899132,0.0,4,101
732,1.2613255347597332,1.0,4,102
733,1.0003795282898942,0.0,4,101
734,0.9783795282938942,1.0,4,101
735,1.1023795282899282,0.0,4,101
736,0.9923795282938989,1.0,4,101
737,1.0273795282899032,0.0,4,101
738,1.311379528289998,0.0,4,101
739,1.6773795282901203,0.0,4,101
740,0.9603756415528836,0.0,5,102
741,0.9370124885217179,1.0,5,101
742,1.2693756415569943,1.0,5,102
743,1.5610124885219263,1.0,5,101
